subject_id	Left-Lateral-Ventricle	Left-Inf-Lat-Vent	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus	Left-Caudate	Left-Putamen	Left-Pallidum	3rd-Ventricle	4th-Ventricle	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-vessel	Left-choroid-plexus	Right-Lateral-Ventricle	Right-Inf-Lat-Vent	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-vessel	Right-choroid-plexus	5th-Ventricle	WM-hypointensities	Left-WM-hypointensities	Right-WM-hypointensities	non-WM-hypointensities	Left-non-WM-hypointensities	Right-non-WM-hypointensities	Optic-Chiasm	CC_Posterior	CC_Mid_Posterior	CC_Central	CC_Mid_Anterior	CC_Anterior	BrainSegVol	BrainSegVolNotVent	lhCortexVol	rhCortexVol	CortexVol	lhCerebralWhiteMatterVol	rhCerebralWhiteMatterVol	CerebralWhiteMatterVol	SubCortGrayVol	TotalGrayVol	SupraTentorialVol	SupraTentorialVolNotVent	MaskVol	BrainSegVol-to-eTIV	MaskVol-to-eTIV	lhSurfaceHoles	rhSurfaceHoles	SurfaceHoles	EstimatedTotalIntraCranialVol	SegmentedTotalIntracranialVol
sub-0015037	5363.2	415.5	14819.8	62996.2	8243.8	4453.1	6294.9	2023.7	539.6	1970.1	22003.5	4619.9	1959.6	264754.4	681.3	4221.0	0.0	0.0	6750.5	393.7	14893.0	65138.3	7715.8	4505.9	5869.0	1881.5	4639.9	1935.1	780.7	4391.6	0.0	0.0	0.0	9.6	0.0	0.0	0.0	0.0	0.0	0.0	1011.8	614.1	720.8	545.9	1283.7	1548183.0	1256135.0	291536.286688	293642.28164	585178.568329	235465.5	235089.5	470555.0	66337.0	782348.568329	1388624.0	1096576.0	1618848.0	0.923138	0.965273	11.0	15.0	26.0	1677088.163487	0.0
sub-0021030	5595.6	481.3	15221.7	61324.7	7187.8	3924.4	5882.5	1739.4	1115.4	2022.4	19809.8	4259.5	1670.5	271266.3	687.1	3942.1	0.0	0.0	9394.4	562.4	14935.1	60032.1	7046.5	4146.4	5740.5	1633.8	4887.1	1813.5	596.6	3922.3	0.0	0.0	0.0	7.6	0.0	0.0	0.0	0.0	0.0	0.0	862.5	535.6	757.9	488.2	1140.0	1525647.0	1230447.0	296252.375153	302793.283844	599045.658997	220564.5	221264.5	441829.0	61251.0	785056.658997	1372352.0	1077152.0	1590471.0	0.921714	0.960877	45.0	31.0	76.0	1655228.707656	0.0
sub-0010119	10114.7	924.4	13863.7	52696.7	6792.6	3948.8	6131.3	1741.8	1256.7	4035.7	18465.0	3998.4	1553.9	267740.1	694.7	3662.3	0.0	0.0	8190.1	684.8	12663.1	51729.0	6587.8	4018.6	6129.8	1724.9	4192.8	1671.3	657.0	3632.6	0.0	0.0	0.0	7.4	0.0	0.0	0.0	0.0	0.0	0.0	804.4	499.7	479.9	542.2	837.7	1392928.0	1095413.0	265806.749613	270412.159861	536218.909474	199070.5	201361.5	400432.0	59008.0	701655.909474	1261075.0	963560.0	1513435.0	0.896086	0.97361	61.0	53.0	114.0	1554457.586446	0.0
sub-0021008	4514.5	588.2	13389.7	57553.8	7546.0	4681.2	6350.2	1931.5	746.7	2103.1	17877.2	4410.2	1593.2	280240.5	658.4	3586.2	0.0	0.0	3981.8	560.7	12711.6	53653.6	7189.9	4802.7	6366.5	1816.1	4730.2	1604.0	676.5	3693.5	0.0	0.0	0.0	5.2	0.0	0.0	0.0	0.0	0.0	0.0	772.4	459.8	946.0	721.5	724.5	1387165.0	1090455.0	260002.04431	256958.690892	516960.735202	198689.0	197783.0	396472.0	63463.0	694866.735202	1247415.0	950705.0	1457667.0	0.923612	0.970554	52.0	38.0	90.0	1501891.030372	0.0
sub-0015030	10970.2	418.6	15465.6	62798.7	7611.9	4170.5	6551.4	2023.9	767.5	2120.2	23686.5	4295.4	1869.5	274566.2	737.9	4248.5	0.0	0.0	14592.8	445.4	15006.5	63158.7	7464.3	4235.2	6458.5	1944.7	4104.5	1974.1	729.9	4613.4	0.0	0.0	0.0	10.8	0.0	0.0	0.0	0.0	0.0	0.0	1053.3	475.4	770.7	471.6	1032.6	1488800.0	1179397.0	283508.044666	284662.373476	568170.418142	206130.5	205593.5	411724.0	64925.0	761842.418142	1330648.0	1021245.0	1568232.0	0.91163	0.960268	8.0	12.0	20.0	1633118.268749	0.0
sub-0010126	6779.4	692.7	13162.4	53745.5	7823.1	5284.9	6160.5	2024.7	711.8	1510.5	18485.0	4783.8	2130.5	263665.9	730.7	3972.1	0.0	0.0	6937.5	812.2	13202.8	53923.4	7973.9	5145.1	6214.7	1900.9	4784.3	2176.2	804.9	3937.9	0.0	0.0	0.0	37.6	0.0	0.0	0.0	0.0	0.0	0.0	977.3	481.8	924.8	928.9	872.0	1575588.0	1290726.0	318509.068642	320528.435741	639037.504382	243367.5	243757.5	487125.0	67860.0	817671.504382	1439561.0	1154699.0	1618512.0	0.912781	0.937648	40.0	32.0	72.0	1726140.211001	0.0
sub-4221029	9144.1	669.9	14385.9	54123.5	8489.6	4148.0	7007.1	2006.6	1053.7	3316.1	20430.6	4298.4	1970.6	333748.4	667.5	4527.9	0.0	0.0	8142.7	478.8	14001.2	54517.6	8185.9	4582.1	6849.3	2141.2	4882.3	1998.0	647.7	4477.4	0.0	0.0	0.0	6.1	0.0	0.0	0.0	0.0	0.0	0.0	775.3	520.1	728.2	866.5	766.1	1622420.0	1257421.0	296870.181615	301058.163206	597928.344821	237130.0	241217.0	478347.0	68831.0	777489.344821	1483952.0	1118953.0	1752367.0	0.911519	0.984527	23.0	39.0	62.0	1779907.781906	0.0
sub-4079254	4919.5	473.9	13993.4	60411.3	7251.6	4234.0	6122.2	1708.9	675.4	2289.3	17539.1	3881.1	1444.2	250128.0	731.3	3617.3	0.0	0.0	5032.9	486.9	13394.6	59835.5	6892.7	4297.1	5788.3	1635.7	4204.5	1570.2	657.4	3645.8	0.0	0.0	0.0	6.4	0.0	0.0	0.0	0.0	0.0	0.0	793.3	503.6	680.9	829.9	821.6	1473091.0	1203121.0	289106.002568	288992.799893	578098.802461	222025.0	223298.0	445323.0	59665.0	761506.802461	1323005.0	1053035.0	1552381.0	0.917831	0.967234	63.0	56.0	119.0	1604969.52203	0.0
sub-0016086	6814.8	428.7	15165.1	59044.9	8301.9	4710.2	5741.3	1874.6	646.6	2262.2	23822.1	4517.2	1897.3	297636.7	812.0	4445.0	0.0	0.0	6718.6	472.4	15299.2	60609.4	7734.6	4720.4	5713.6	1890.9	4620.2	1910.1	800.9	4522.2	0.0	0.0	0.0	6.9	0.0	0.0	0.0	0.0	0.0	0.0	1092.7	627.5	591.6	581.6	1101.1	1600398.0	1276094.0	290707.529341	294308.504051	585016.033392	242317.0	244531.0	486848.0	66418.0	774643.033392	1447651.0	1123347.0	1652184.0	0.932373	0.962543	15.0	20.0	35.0	1716478.419675	0.0
sub-0023026	4406.5	439.1	11044.9	47486.0	6259.9	3692.9	5962.7	1778.8	595.7	1452.1	15752.0	3634.1	1468.0	236531.3	590.1	3065.6	0.0	0.0	5155.5	388.6	10473.4	44802.4	6128.3	3885.0	5773.0	1645.4	3790.6	1491.7	565.7	3259.6	0.0	0.0	0.0	5.2	0.0	0.0	0.0	0.0	0.0	0.0	809.1	438.7	474.6	440.4	901.1	1278913.0	1019020.0	273371.39337	267355.409821	540726.803191	163541.0	160923.0	324464.0	54758.0	690798.803191	1162801.0	902908.0	1346389.0	0.928296	0.977273	21.0	18.0	39.0	1377699.454814	0.0
sub-0010036	8754.4	370.1	12941.9	61067.4	7114.3	4190.7	7084.7	1862.4	681.5	2292.2	16927.3	4287.5	1703.8	231919.8	770.6	3515.3	0.0	0.0	7508.7	917.2	12426.3	59982.4	6753.1	4217.6	6864.1	1743.5	4328.3	1818.5	807.1	3734.3	0.0	0.0	0.0	4.3	0.0	0.0	0.0	0.0	0.0	0.0	876.7	516.6	750.0	684.8	836.5	1373105.0	1116463.0	272010.106004	270015.035573	542025.141577	201503.0	201032.0	402535.0	62694.0	728004.141577	1225096.0	968454.0	1495811.0	0.881183	0.959929	75.0	67.0	142.0	1558252.379391	0.0
sub-7504392	3470.4	783.6	12031.0	51642.6	6877.6	4025.6	5559.2	1588.1	604.4	2059.2	17621.3	4080.2	1589.9	261586.7	699.5	3581.1	0.0	0.0	3280.9	580.8	11766.4	52839.4	7067.1	4124.0	5639.5	1632.4	3957.4	1580.7	690.1	3640.9	0.0	0.0	0.0	4.7	0.0	0.0	0.0	0.0	0.0	0.0	476.7	510.5	439.1	446.7	658.7	1258978.0	983604.0	238377.502967	240003.698027	478381.200994	166964.0	167716.0	334680.0	57891.0	643785.200994	1128509.0	853135.0	1352639.0	0.928308	0.997369	4.0	11.0	15.0	1356207.161938	0.0
sub-9956994	4429.0	461.9	15099.0	59222.5	7949.7	3576.0	5096.1	1587.9	787.9	2202.0	22149.9	4174.8	1717.7	265696.6	668.4	4335.3	0.0	0.0	4206.0	334.2	14654.1	60646.6	7499.3	3834.5	4930.0	1605.0	4502.8	1725.6	673.9	4413.7	0.0	0.0	0.0	3.7	0.0	0.0	0.0	0.0	0.0	0.0	821.6	431.4	655.1	575.0	744.0	1416293.0	1133814.0	258555.986148	259804.852998	518360.839146	208803.0	210161.0	418964.0	60401.0	702259.839146	1264157.0	981678.0	1507191.0	0.925848	0.985269	11.0	12.0	23.0	1529725.850146	0.0
sub-0027011	10875.4	707.9	19526.6	64839.8	9840.8	6106.3	7011.9	2176.5	1575.1	2379.5	26705.6	5177.6	2178.6	405369.7	822.2	5676.0	0.0	0.0	9429.0	616.1	18863.9	64545.8	8719.1	6105.1	6841.8	2077.8	5318.1	2367.0	855.2	5401.3	0.0	0.0	0.0	104.2	0.0	0.0	0.0	0.0	0.0	0.0	947.4	573.5	582.7	586.4	1254.2	1858539.0	1427532.0	299488.573158	301319.440293	600808.013451	298436.0	302536.0	600972.0	78758.0	812693.013451	1688240.0	1257233.0	1919569.0	0.915079	0.945128	10.0	5.0	15.0	2031015.44529	0.0
sub-0010038	7227.5	763.8	13686.2	51800.9	6844.0	3850.2	6510.7	1794.2	693.5	1771.0	17101.4	4087.5	1388.8	262012.7	717.2	3315.5	0.0	0.0	7951.1	663.4	13597.6	50718.1	6687.1	4039.9	6193.9	1639.1	4492.2	1529.1	666.5	3276.3	0.0	0.0	0.0	182.1	0.0	0.0	0.0	0.0	0.0	0.0	745.8	433.7	734.1	367.2	830.4	1419060.0	1133112.0	273124.87745	276300.179723	549425.057173	210383.0	214882.0	425265.0	58783.0	714158.057173	1286775.0	1000827.0	1461178.0	0.92977	0.957366	56.0	26.0	82.0	1526248.004289	0.0
sub-0027018	9849.3	731.0	16544.7	62043.5	7710.9	4188.2	6635.2	1856.3	1272.5	2997.0	24892.7	4665.0	2007.3	413231.6	606.2	4869.7	0.0	0.0	8990.8	752.6	16465.5	61576.2	7710.5	4339.0	6269.2	1761.5	4644.6	2183.8	577.7	4813.8	0.0	0.0	0.0	203.5	0.0	0.0	0.0	0.0	0.0	0.0	1032.1	590.7	863.1	561.6	1428.7	1700666.0	1261975.0	269248.4499	270064.286304	539312.736204	254636.0	256011.0	510647.0	67182.0	733882.736204	1541522.0	1102831.0	1715081.0	0.963202	0.971366	6.0	10.0	16.0	1765637.401198	0.0
sub-0010007	4779.6	678.2	13158.1	60204.2	6761.1	3978.3	5763.4	1626.8	722.3	1452.9	15670.9	3920.4	1706.6	247090.7	625.5	3469.8	0.0	0.0	4124.8	546.2	13795.4	60808.4	6730.9	4133.1	5756.0	1508.5	4043.7	1684.4	622.1	3507.3	0.0	0.0	0.0	6.2	0.0	0.0	0.0	0.0	0.0	0.0	785.6	443.8	542.4	622.0	661.5	1390557.0	1125175.0	278095.97235	278572.2723	556668.244651	193920.5	196195.5	390116.0	58086.0	739003.244651	1240072.0	974690.0	1447282.0	0.928431	0.966304	32.0	51.0	83.0	1497749.427796	0.0
sub-4919979	6781.4	750.3	14044.1	63397.8	7815.3	3889.2	6030.0	1841.1	1216.0	2220.9	19317.0	4546.0	1934.4	317713.1	767.4	4017.6	0.0	0.0	8603.8	798.1	14745.8	62277.1	7538.6	4145.5	5896.5	1774.8	5166.9	2078.8	726.5	4088.3	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	924.4	470.9	793.4	664.7	746.4	1683860.0	1342600.0	323455.026714	327035.907269	650490.933982	250208.5	253405.5	503614.0	64508.0	842955.933982	1527846.0	1186586.0	1835420.0	0.903731	0.985074	24.0	27.0	51.0	1863231.176475	0.0
sub-0027020	7750.0	538.5	11102.6	49997.1	7245.2	3498.6	5403.3	1812.0	741.2	1984.4	18640.4	3796.8	1511.1	272172.8	623.7	3818.3	0.0	0.0	8697.5	486.3	11066.9	50815.8	6718.6	3637.4	5153.4	1660.0	3804.9	1615.8	633.0	4093.1	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	846.4	467.8	451.3	440.8	795.9	1324602.0	1024536.0	224334.660016	228452.912656	452787.572672	201412.0	203934.0	405346.0	56864.0	613281.572672	1199417.0	899351.0	1395563.0	0.916469	0.965566	8.0	5.0	13.0	1445331.857195	0.0
sub-0010054	5074.3	447.9	11856.8	49959.1	6541.0	3867.3	5614.4	1677.2	749.2	1833.4	16746.8	3870.0	1399.1	306946.2	751.2	3526.7	0.0	0.0	5121.2	510.5	12178.7	51252.8	6297.6	3902.5	5663.9	1570.5	3874.9	1486.6	749.6	3316.3	0.0	0.0	0.0	6.5	0.0	0.0	0.0	0.0	0.0	0.0	836.9	575.0	574.7	462.2	752.3	1346618.0	1023434.0	242767.634292	241383.646261	484151.280554	189340.0	187308.0	376648.0	56191.0	645085.280554	1218976.0	895792.0	1381932.0	0.969722	0.995152	21.0	13.0	34.0	1388663.615455	0.0
sub-4529116	6496.6	472.8	10454.0	58869.1	7045.5	4292.3	5743.8	1721.4	771.3	1863.3	15484.6	3580.5	1509.8	270052.8	711.1	3321.7	0.0	0.0	9130.1	493.3	10261.8	57324.0	6714.5	4327.1	5607.1	1605.5	3078.8	1616.1	635.3	3207.5	0.0	0.0	0.0	2.8	0.0	0.0	0.0	0.0	0.0	0.0	857.8	437.7	518.4	455.3	877.1	1403445.0	1102594.0	279159.163916	281960.717981	561119.881897	181026.0	181926.0	362952.0	56697.0	736748.881897	1264476.0	963625.0	1466702.0	0.951051	0.993918	16.0	18.0	34.0	1475677.76461	0.0
sub-0010091	9032.1	462.6	14401.0	54091.1	7287.4	3815.3	5676.3	1768.6	826.3	2482.1	18908.4	3711.1	1476.0	285547.6	715.2	3738.4	0.0	0.0	5599.0	539.0	14379.4	53410.5	7208.4	4032.2	5528.4	1676.0	4012.2	1595.0	640.1	3653.7	0.0	0.0	0.0	8.3	0.0	0.0	0.0	0.0	0.0	0.0	748.3	447.2	800.6	626.5	778.9	1453015.0	1144122.0	280360.896929	282099.142279	562460.039208	207236.5	206465.5	413702.0	58469.0	731304.039208	1314877.0	1005984.0	1573168.0	0.90709	0.982099	59.0	54.0	113.0	1601842.314137	0.0
sub-0010096	6611.5	534.9	16213.6	57566.4	7878.6	4365.2	6277.7	2077.0	688.0	2056.4	17892.9	4169.8	1552.3	279546.9	750.7	4390.2	0.0	0.0	5962.9	410.2	17092.1	66075.9	8289.8	4414.5	6080.1	1927.6	4101.1	1691.2	741.8	3993.0	0.0	0.0	0.0	40.2	0.0	0.0	0.0	0.0	0.0	0.0	1235.2	765.0	769.5	822.8	951.1	1592088.0	1292306.0	298930.029048	304181.241377	603111.270426	246604.5	250453.5	497058.0	65546.0	794810.270426	1433743.0	1133961.0	1678034.0	0.905596	0.954482	57.0	32.0	89.0	1758056.436789	0.0
sub-0010062	5852.3	663.3	19846.8	65733.1	9516.1	5000.9	6827.0	2237.7	833.8	1495.2	23590.3	4887.8	2000.1	299362.4	746.4	4834.6	0.0	0.0	4598.1	659.5	19119.1	65423.1	9415.2	4970.7	6555.8	1885.6	5085.4	2102.7	773.7	4485.7	0.0	0.0	0.0	21.9	0.0	0.0	0.0	0.0	0.0	0.0	1010.3	670.2	913.1	668.8	1299.5	1645779.0	1328274.0	272816.940021	267183.89095	540000.830971	287807.0	282985.0	570792.0	73502.0	749183.830971	1472814.0	1155309.0	1732397.0	0.906976	0.954711	57.0	33.0	90.0	1814577.647404	0.0
sub-3993793	4232.9	538.4	10542.4	51949.7	7464.9	4329.1	6358.2	1740.7	686.0	1532.6	16926.1	4011.9	1740.5	256563.6	613.1	3514.6	0.0	0.0	3929.4	509.9	10501.7	49818.1	7093.2	4385.4	6226.8	1706.6	4351.8	2000.7	555.6	3697.7	0.0	0.0	0.0	169.5	0.0	0.0	0.0	0.0	0.0	0.0	927.7	462.2	586.4	571.1	839.6	1552042.0	1273226.0	311665.21704	311721.504774	623386.721814	242138.5	240539.5	482678.0	61395.0	789283.721814	1427103.0	1148287.0	1666010.0	0.908322	0.975021	20.0	11.0	31.0	1708691.2596	0.0
sub-0010039	3788.8	608.4	14945.3	57459.8	6921.0	3779.0	5825.4	1660.8	634.0	1365.9	20668.0	3582.8	1798.4	240298.0	625.4	3756.1	0.0	0.0	3847.2	878.0	13996.3	56125.1	7151.6	3952.7	5783.9	1643.4	3647.5	1673.3	614.0	3651.5	0.0	0.0	0.0	9.4	0.0	0.0	0.0	0.0	0.0	0.0	740.8	519.8	580.0	396.5	799.5	1397494.0	1140274.0	268776.932812	270337.979494	539114.912306	209833.5	213679.5	423513.0	57582.0	713692.912306	1252775.0	995555.0	1478877.0	0.906868	0.959679	50.0	54.0	104.0	1541011.568546	0.0
sub-5669389	4968.2	384.9	17954.1	66998.8	8438.0	4289.9	7208.7	1825.5	1134.8	3227.1	24186.8	4340.3	2025.0	306218.8	682.2	4606.0	0.0	0.0	5117.0	495.8	17274.0	66270.1	7652.7	4427.1	6917.7	1766.1	4527.4	2291.2	679.7	4870.8	0.0	0.0	0.0	62.1	0.0	0.0	0.0	0.0	0.0	0.0	827.5	336.4	756.3	772.3	767.7	1632945.0	1304314.0	285776.051879	292908.090254	578684.142133	250489.5	256092.5	506582.0	68848.0	784141.142133	1462252.0	1133621.0	1708037.0	0.935634	0.97866	31.0	35.0	66.0	1745281.460326	0.0
sub-8697774	2862.0	738.3	13889.6	61003.0	7124.3	4002.3	6155.3	1720.2	622.7	1494.1	17389.0	3898.7	1669.7	234853.5	632.1	3381.9	0.0	0.0	3358.5	563.9	13492.7	56838.9	6912.7	4193.4	6157.9	1614.3	4102.4	1658.4	595.3	3387.1	0.0	0.0	0.0	22.5	0.0	0.0	0.0	0.0	0.0	0.0	654.2	475.0	720.1	636.0	660.1	1357109.0	1103849.0	253526.42872	253915.877118	507442.305837	207764.5	210487.5	418252.0	58626.0	686639.305837	1210302.0	957042.0	1465459.0	0.875615	0.945523	91.0	62.0	153.0	1549892.940483	0.0
sub-0010030	6064.3	626.3	16323.8	71188.5	7547.8	4249.4	7170.8	1836.0	1541.5	2599.9	20882.3	4652.5	1702.6	327763.3	805.0	4096.5	0.0	0.0	4977.9	862.6	16660.8	68864.1	7523.5	4421.0	6865.7	1717.1	4899.3	1912.2	769.3	4109.1	0.0	0.0	0.0	9.8	0.0	0.0	0.0	0.0	0.0	0.0	889.9	492.4	784.9	746.4	719.5	1658005.0	1309756.0	300719.228758	304715.380282	605434.60904	246555.5	243145.5	489701.0	66008.0	815480.60904	1482121.0	1133872.0	1717088.0	0.922516	0.95539	53.0	39.0	92.0	1797263.568941	0.0
sub-9578631	9345.2	724.5	13024.6	66205.9	8533.0	4698.5	6789.3	2052.8	990.1	2494.6	19307.5	4567.3	2019.7	309536.1	670.0	4270.7	0.0	0.0	5999.9	553.7	12658.7	62181.9	8279.6	4987.7	6392.7	1890.6	4995.2	2059.0	656.2	4268.0	0.0	0.0	0.0	9.5	0.0	0.0	0.0	0.0	0.0	0.0	783.0	521.3	796.3	808.6	796.8	1615348.0	1276557.0	309133.957269	309158.801182	618292.758452	229146.5	227853.5	457000.0	69203.0	818114.758452	1459860.0	1121069.0	1721684.0	0.91013	0.970043	23.0	17.0	40.0	1774853.654183	0.0
sub-0010008	13149.1	575.5	13142.1	55636.1	7185.4	3867.1	6390.4	2022.5	700.6	1324.4	19324.7	4392.0	1823.5	232552.3	680.1	3961.5	0.0	0.0	10137.9	513.4	12989.4	51841.5	7025.6	3976.1	6278.7	1837.3	4261.4	1843.2	733.6	4141.0	0.0	0.0	0.0	6.8	0.0	0.0	0.0	0.0	0.0	0.0	884.5	415.2	390.9	397.7	774.8	1348875.0	1083838.0	256227.644383	254990.710925	511218.355308	199856.5	199622.5	399479.0	62598.0	683825.355308	1213329.0	948292.0	1422659.0	0.912166	0.962062	26.0	21.0	47.0	1478760.093827	0.0
sub-7011503	3522.9	440.9	16731.8	71627.7	9117.4	4674.7	6243.4	1979.2	613.3	2285.9	23503.3	5015.4	2057.8	271855.4	662.6	4898.6	0.0	0.0	3116.1	632.7	16662.4	68665.8	8493.8	4965.6	6134.5	1943.3	5038.4	2132.7	683.0	5045.7	0.0	0.0	0.0	12.7	0.0	0.0	0.0	0.0	0.0	0.0	920.8	547.6	719.2	793.6	771.4	1588721.0	1296215.0	301133.775011	299114.201267	600247.976278	238927.5	236190.5	475118.0	70896.0	814191.976278	1413297.0	1120791.0	1698129.0	0.932611	0.996835	15.0	7.0	22.0	1703519.953413	0.0
sub-0010037	7542.9	605.1	17042.1	70564.2	7411.0	4072.3	6661.6	2219.6	1044.5	2192.9	23332.4	4143.3	1700.5	254075.9	748.6	4355.0	0.0	0.0	6412.4	593.6	17102.1	69561.6	7207.4	4256.5	6441.5	2096.4	4167.4	1873.7	712.0	4492.5	0.0	0.0	0.0	7.1	0.0	0.0	0.0	0.0	0.0	0.0	707.6	455.4	598.6	414.2	876.6	1549643.0	1271891.0	292855.987046	291199.190293	584055.177339	236772.5	237388.5	474161.0	65041.0	792649.177339	1372662.0	1094910.0	1634263.0	0.903413	0.952745	32.0	29.0	61.0	1715321.010814	0.0
sub-0010063	7803.3	913.5	16156.1	59987.7	5951.0	4121.0	5691.7	1873.0	1012.5	2644.0	18603.3	4249.0	1702.4	275251.8	642.9	3411.1	0.0	0.0	8355.6	796.0	16081.9	60217.0	6050.8	4287.3	5743.8	1810.9	4463.7	1753.9	595.4	3559.5	0.0	0.0	0.0	26.5	0.0	0.0	0.0	0.0	0.0	0.0	874.3	438.4	432.3	396.9	923.6	1350231.0	1049917.0	245429.039934	246499.202068	491928.242002	180816.5	183564.5	364381.0	58201.0	674388.242002	1194859.0	894545.0	1424854.0	0.95233	1.004962	38.0	34.0	72.0	1417818.712448	0.0
sub-0010090	6466.6	590.9	15978.4	59816.2	7686.9	4252.0	5832.2	1995.6	742.6	1850.1	21153.0	4274.8	1552.1	262335.3	719.6	4086.3	0.0	0.0	7045.2	508.6	15798.2	60178.9	7452.2	4296.0	5695.2	1929.5	4351.4	1809.9	675.1	4247.1	0.0	0.0	0.0	194.3	0.0	0.0	0.0	0.0	0.0	0.0	961.2	573.8	899.7	507.1	1090.8	1508614.0	1225411.0	273500.273478	273616.939423	547117.212901	240137.5	242498.5	482636.0	63147.0	733319.212901	1354601.0	1071398.0	1572481.0	0.922973	0.962047	40.0	34.0	74.0	1634515.516587	0.0
sub-4072305	2561.5	488.1	9972.1	55021.2	6608.2	4344.1	5958.8	1562.8	563.4	1463.0	14559.5	4265.2	1635.6	204528.4	637.2	3260.1	0.0	0.0	2809.2	387.6	9964.7	56261.0	6586.9	4334.8	6014.8	1479.2	4226.8	1735.0	631.3	3612.7	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	718.8	398.8	533.9	352.3	693.7	1278908.0	1053586.0	266168.396918	271171.894475	537340.291393	172757.5	176035.5	348793.0	58168.0	709194.291393	1145880.0	920558.0	1316407.0	0.927235	0.954422	8.0	10.0	18.0	1379271.315851	0.0
sub-0010064	8082.4	617.0	17893.6	68293.9	8305.5	5153.5	6587.1	2166.7	1117.4	2761.8	22875.1	4489.6	1876.8	342631.1	808.6	4571.1	0.0	0.0	5773.4	777.3	17447.5	66826.1	8136.0	5259.3	6496.1	2014.6	4418.1	1953.6	756.4	4469.2	0.0	0.0	0.0	10.9	0.0	0.0	0.0	0.0	0.0	0.0	1063.8	532.7	696.7	608.8	1020.0	1669499.0	1306740.0	293918.548974	298735.166642	592653.715616	246015.0	249936.0	495951.0	70099.0	801532.715616	1496435.0	1133676.0	1744785.0	0.917354	0.958722	32.0	34.0	66.0	1819906.279746	0.0
sub-1418396	3446.3	568.2	14854.7	72096.8	8417.4	5126.5	6297.0	2115.8	742.0	1901.8	22346.0	5624.2	2023.0	280406.0	737.3	4726.7	0.0	0.0	3769.2	537.9	14484.4	71841.8	8610.7	5259.5	6113.8	1936.2	5479.2	2029.3	729.7	4620.1	0.0	0.0	0.0	284.7	0.0	0.0	0.0	0.0	0.0	0.0	850.7	447.7	872.4	992.1	969.5	1720541.0	1416177.0	342687.533914	342545.66501	685233.198924	260557.0	259832.0	520389.0	71376.0	903809.198924	1544709.0	1240345.0	1752960.0	0.93261	0.950182	20.0	13.0	33.0	1844866.70991	0.0
sub-0010052	4213.5	501.7	13019.0	51991.5	7021.0	3433.5	5510.7	1679.6	814.1	1822.2	17096.3	4238.8	1590.7	260797.9	741.5	3604.4	0.0	0.0	3567.9	549.3	12962.9	48914.9	6867.0	3511.9	5524.3	1636.1	4298.3	1837.8	725.6	3657.6	0.0	0.0	0.0	104.0	0.0	0.0	0.0	0.0	0.0	0.0	691.5	417.8	535.3	494.4	619.7	1381196.0	1104744.0	252619.64747	256917.41842	509537.065891	215170.0	216801.0	431971.0	57977.0	671861.065891	1251615.0	975163.0	1444525.0	0.916742	0.958775	25.0	36.0	61.0	1506635.301109	0.0
sub-0010099	3890.6	522.1	13205.9	56001.2	7095.7	3830.9	5782.1	1608.1	926.9	1631.9	17758.8	4192.2	1502.8	263545.4	742.9	3555.1	0.0	0.0	5735.8	413.8	13642.9	53897.2	7101.3	3920.4	5931.8	1452.7	4518.6	1614.9	637.9	3623.8	0.0	0.0	0.0	152.3	0.0	0.0	0.0	0.0	0.0	0.0	735.5	389.1	697.9	669.6	650.4	1472107.0	1188422.0	292674.552151	287313.307969	579987.86012	220189.0	222520.0	442709.0	58882.0	752401.86012	1332702.0	1049017.0	1538177.0	0.92377	0.96523	39.0	52.0	91.0	1593585.983576	0.0
sub-3302025	5667.4	380.5	10682.2	56337.5	6908.3	3446.9	5329.5	1604.6	663.2	1924.7	17201.0	3485.4	1416.4	247292.1	622.2	3454.9	0.0	0.0	3669.0	327.4	10511.6	54141.0	6729.2	3286.7	5097.9	1457.6	3482.2	1637.9	681.0	3521.2	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	918.8	331.1	539.5	1041.1	813.1	1375792.0	1102620.0	280836.936269	276635.331633	557472.267903	190275.5	186831.5	377107.0	54221.0	724304.267903	1242517.0	969345.0	1471065.0	0.923769	0.98774	30.0	31.0	61.0	1489323.960654	0.0
